address,year,Lon,Lat
"г. Пермь, ул. Байкальская, д. 5, к. 1",1998,56.027179,58.030522
"г. Пермь, ул. Байкальская, д. 7б",2016,56.024259,58.031547
"г. Пермь, ул. Байкальская, д. 9",1990,56.023487,58.032171
"г. Пермь, ул. Байкальская, д. 22",1951,56.024475,58.032652
"г. Пермь, ул. Байкальская, д. 24",1951,56.023918,58.032934
"г. Пермь, ул. Байкальская, д. 26",1951,56.023478,58.033215
"г. Пермь, ул. Байкальская, д. 28",1957,56.022984,58.033453
"г. Пермь, ул. Байкальская, д. 30",1958,56.022391,58.033772
"г. Пермь, ул. Балхашская, д. 201",1968,56.295443,57.980557
"г. Пермь, ул. Балхашская, д. 205",1968,56.293637,57.979827
"г. Пермь, ул. Балхашская, д. 207",1968,56.295586,57.979536
"г. Пермь, ул. Балхашская, д. 209",1981,56.294742,57.979307
"г. Пермь, ул. Балхашская, д. 224",1984,56.297311,57.978724
"г. Пермь, ул. Барамзиной Татьяны, д. 4а",1942,56.164271,58.00305
"г. Пермь, ул. Барамзиной Татьяны, д. 6а",1940,56.165178,58.002997
"г. Пермь, ул. Барамзиной Татьяны, д. 8",1958,56.166049,58.003255
"г. Пермь, ул. Барамзиной Татьяны, д. 21",1925,56.181545,58.002325
"г. Пермь, ул. Барамзиной Татьяны, д. 23",1925,56.181904,58.002158
"г. Пермь, ул. Барамзиной Татьяны, д. 23, к. а",1958,56.181994,58.002606
"г. Пермь, ул. Барамзиной Татьяны, д. 23А",1958,56.181994,58.002606
"г. Пермь, ул. Барамзиной Татьяны, д. 25",1925,56.1823,58.001991
"г. Пермь, ул. Барамзиной Татьяны, д. 27",1927,56.182776,58.00179
"г. Пермь, ул. Барамзиной Татьяны, д. 27а",1958,56.183153,58.002024
"г. Пермь, ул. Барамзиной Татьяны, д. 29а",1959,56.183252,58.00169
"г. Пермь, ул. Барамзиной Татьяны, д. 41",1979,56.188202,57.999716
"г. Пермь, ул. Барамзиной Татьяны, д. 42",2004,56.176838,58.001805
"г. Пермь, ул. Барамзиной Татьяны, д. 42, к. 2",2005,56.177548,58.002177
"г. Пермь, ул. Барамзиной Татьяны, д. 43",1963,56.188974,57.999487
"г. Пермь, ул. Барамзиной Татьяны, д. 44",1959,56.179659,58.002425
"г. Пермь, ул. Барамзиной Татьяны, д. 45",1962,56.189962,57.999268
"г. Пермь, ул. Барамзиной Татьяны, д. 48",1967,56.180889,58.002029
"г. Пермь, ул. Барамзиной Татьяны, д. 54",2013,56.182821,58.001161
"г. Пермь, ул. Барамзиной Татьяны, д. 60",1954,56.183566,58.000965
"г. Пермь, ул. Барамзиной Татьяны, д. 68",1958,56.188741,57.999153
"г. Пермь, ул. Барамзиной Татьяны, д. 70",1958,56.189693,57.998915
"г. Пермь, ул. Барамзиной Татьяны, д. 72",1958,56.190205,57.998576
"г. Пермь, ул. Баранчинская, д. 2",1974,56.35713,58.068115
"г. Пермь, ул. Баранчинская 2-я, д. 1",1960,56.355881,58.068953
"г. Пермь, ул. Баранчинская 2-я, д. 2",1960,56.356573,58.06901
"г. Пермь, ул. Барнаульская, д. 7",1951,56.306761,58.106918
"г. Пермь, ул. Барнаульская, д. 10",1962,56.307471,58.107746
"г. Пермь, ул. Барнаульская, д. 20",1951,56.307336,58.106909
"г. Пермь, ул. Батумская, д. 8",2015,56.01948,58.029769
"г. Пермь, ул. Баумана, д. 1",1963,56.200491,57.987838000000004
"г. Пермь, ул. Баумана, д. 8",1959,56.19626,57.987118
"г. Пермь, ул. Баумана, д. 9",1965,56.196709,57.986068
"г. Пермь, ул. Баумана, д. 9а",1963,56.197329,57.985829
"г. Пермь, ул. Баумана, д. 10",1959,56.19537,57.987223
"г. Пермь, ул. Баумана, д. 11",1965,56.195765,57.986373
"г. Пермь, ул. Баумана, д. 12",1959,56.194957,57.98675
"г. Пермь, ул. Баумана, д. 19",1961,56.189136,57.983783
"г. Пермь, ул. Баумана, д. 21",1963,56.188309,57.983253
"г. Пермь, ул. Баумана, д. 21, стр. a",1963,56.188624,57.982895
"г. Пермь, ул. Баумана, д. 21, стр. Б",1964,56.18901,57.982537
"г. Пермь, ул. Баумана, д. 23",1963,56.18698,57.983172
"г. Пермь, ул. Баумана, д. 25",1960,56.186549,57.982647
"г. Пермь, ул. Баумана, д. 25, стр. а",1963,56.187223,57.98237
"г. Пермь, ул. Баумана, д. 25А",1963,56.187223,57.98237
"г. Пермь, ул. Баумана, д. 29",1980,56.184321,57.981974
"г. Пермь, ул. Баумана, д. 29, стр. а",1963,56.18442,57.981535
"г. Пермь, ул. Баумана, д. 31",1963,56.183279,57.982074
"г. Пермь, ул. Баумана, д. 33",1963,56.182048,57.981693
"г. Пермь, ул. Бахаревская, д. 31а",1974,56.23018,57.952487
"г. Пермь, ул. Бахаревская 1-я, д. 22",1964,56.228482,57.952205
"г. Пермь, ул. Бахаревская 1-я, д. 24",1964,56.228958,57.952262
"г. Пермь, ул. Бахаревская 1-я, д. 26",1956,56.229479,57.952195
"г. Пермь, ул. Бахаревская 1-я, д. 28",1964,56.230009,57.952105
"г. Пермь, ул. Бахаревская 1-я, д. 31, к. А",1974,56.23018,57.952487
"г. Пермь, ул. Бахаревская 1-я, д. 31А",1974,56.23018,57.952487
"г. Пермь, ул. Бахаревская 1-я, д. 42",1964,56.234043,57.951603
"г. Пермь, ул. Бахаревская 1-я, д. 49",1958,56.233396,57.952358
"г. Пермь, ул. Бахаревская 1-я, д. 51",1955,56.235956,57.951484
"г. Пермь, ул. Белинского, д. 6",1954,56.597618,58.048416
"г. Пермь, ул. Белинского, д. 8",1965,56.59725,58.048097
"г. Пермь, ул. Белинского, д. 14",1952,56.596279,58.047478
"г. Пермь, ул. Белинского, д. 31",2013,56.268888,57.99973
"г. Пермь, ул. Белинского, д. 40",1968,56.256941,57.99538
"г. Пермь, ул. Белинского, д. 42",1968,56.255953,57.995623
"г. Пермь, ул. Белинского, д. 47",1960,56.258971,57.996878
"г. Пермь, ул. Белинского, д. 49",1962,56.258145,57.996983
"г. Пермь, ул. Белинского, д. 51",1962,56.257255,57.996463
"г. Пермь, ул. Белинского, д. 59",1960,56.249655,57.994665
"г. Пермь, ул. Белоевская, д. 3",1978,56.0951,58.042529
"г. Пермь, ул. Белозерская, д. 3",1957,56.37648,58.126266
"г. Пермь, ул. Белозерская, д. .5",1957,56.377108,58.126176
"г. Пермь, ул. Белозерская, д. .7",1957,56.377719,58.126076
"г. Пермь, ул. Белозерская, д. 9",1964,56.378366,58.126071
"г. Пермь, ул. Белозерская, д. 10",1955,56.379893,58.125401
"г. Пермь, ул. Белозерская, д. 12",1955,56.380297,58.125301
"г. Пермь, ул. Белозерская, д. 13",1957,56.380145,58.12561
"г. Пермь, ул. Белозерская, д. 14",1955,56.381007,58.125197
"г. Пермь, ул. Белозерская, д. 14.",1955,56.381007,58.125197
"г. Пермь, ул. Белозерская, д. 15",1956,56.3808,58.125506
"г. Пермь, ул. Белозерская, д. 16",1955,56.381699,58.125102
"г. Пермь, ул. Белозерская, д. 17",1957,56.381932,58.125491
"г. Пермь, ул. Белозерская, д. 30",2016,56.385876,58.124617
"г. Пермь, ул. Бенгальская, д. 2",1971,56.443647,58.145451
"г. Пермь, ул. Бенгальская, д. 6",1974,56.441158,58.14548
"г. Пермь, ул. Бенгальская, д. 8",1977,56.440251,58.145579
"г. Пермь, ул. Бенгальская, д. 10",1993,56.43867,58.145185
"г. Пермь, ул. Бенгальская, д. 12",1986,56.437134,58.145508
"г. Пермь, ул. Бенгальская, д. 14",1985,56.436496,58.14518
"г. Пермь, ул. Бенгальская, д. 16",1980,56.434133,58.145085
"г. Пермь, ул. Бенгальская, д. 18",1982,56.434053,58.145546
"г. Пермь, пер. Бетонный, д. 2",1997,55.921959,58.008076
"г. Пермь, пер. Бетонный, д. 3",1958,55.920567,58.00767
"г. Пермь, ул. Бирская, д. 3",1951,56.302315,58.11522
"г. Пермь, ул. Бирская, д. 4",1951,56.302207,58.115567
"г. Пермь, ул. Блочная, д. 1",1958,56.2035,58.044825
"г. Пермь, ул. Блочная, д. 2",1958,56.204039,58.044944
"г. Пермь, ул. Блочная, д. 3",1957,56.204533,58.045063
"г. Пермь, ул. Блочная, д. 4",1957,56.205072,58.045173
"г. Пермь, ул. Блочная, д. 5",1957,56.205593,58.045296
"г. Пермь, ул. Блочная, д. 6",1962,56.211208,58.046068
"г. Пермь, ул. Блочная, д. 6 км.2",1958,56.204039,58.044944
"г. Пермь, ул. Блочная, д. 6 км.3",1960,56.211208,58.046068
"г. Пермь, ул. Блочная, д. 7",1962,56.211684,58.046149
"г. Пермь, ул. Блочная, д. 8",1962,56.212142,58.046235
"г. Пермь, ул. Блочная, д. 9",1962,56.212591,58.046335
"г. Пермь, ул. Блюхера, д. 3",1967,56.211387,57.996215
"г. Пермь, ул. Блюхера, д. 5",1967,56.211962,57.9959
"г. Пермь, ул. Блюхера, д. 7",1967,56.212519,57.995581
"г. Пермь, ул. Бобруйская, д. 34",1981,56.400788,58.038637
"г. Пермь, ул. Богдана Хмельницкого, д. 1",1959,55.924923,58.002
"г. Пермь, ул. Богдана Хмельницкого, д. 2, к. а",1958,55.925759,58.001929
"г. Пермь, ул. Богдана Хмельницкого, д. 3",1960,55.925777,58.002472
"г. Пермь, ул. Богдана Хмельницкого, д. 5",1960,55.926909,58.00305
"г. Пермь, ул. Богдана Хмельницкого, д. 7",1959,55.928068,58.003684
"г. Пермь, ул. Богдана Хмельницкого, д. 9",1960,55.929217,58.004299
"г. Пермь, ул. Богдана Хмельницкого, д. 11",1960,55.930385,58.004933
"г. Пермь, ул. Богдана Хмельницкого, д. 12",2014,55.92981,58.003932
"г. Пермь, ул. Богдана Хмельницкого, д. 13",1981,55.930646,58.005567
"г. Пермь, ул. Богдана Хмельницкого, д. 21",1977,55.93591,58.008061
"г. Пермь, ул. Богдана Хмельницкого, д. 22",1976,55.931508,58.004995
"г. Пермь, ул. Богдана Хмельницкого, д. 24",1975,55.932721,58.004871
"г. Пермь, ул. Богдана Хмельницкого, д. 26",1960,55.932388,58.005529
"г. Пермь, ул. Богдана Хмельницкого, д. 29",1975,55.935434,58.00932
"г. Пермь, ул. Богдана Хмельницкого, д. 30",1962,55.933269,58.006006
"г. Пермь, ул. Богдана Хмельницкого, д. 32",1958,55.933862,58.00634
"г. Пермь, ул. Богдана Хмельницкого, д. 36",1965,55.934311,58.006588
"г. Пермь, ул. Богдана Хмельницкого, д. 40",1957,55.935326,58.007136
"г. Пермь, ул. Богдана Хмельницкого, д. 42",1957,55.93573,58.007317
"г. Пермь, ул. Богдана Хмельницкого, д. 56",1972,55.939216,58.008462
"г. Пермь, ул. Богдана Хмельницкого, д. 57",1954,55.941578,58.011013
"г. Пермь, ул. Богдана Хмельницкого, д. 58",1972,55.939431,58.008939
"г. Пермь, ул. Богдана Хмельницкого, д. 58, к. б",1976,55.94006,58.009268
"г. Пермь, ул. Богдана Хмельницкого, д. 59",1952,55.942378,58.011432
"г. Пермь, ул. Богдана Хмельницкого, д. 65",1952,55.943528,58.012429
"г. Пермь, ул. Богдана Хмельницкого, д. 67",1952,55.943851,58.012767
"г. Пермь, ул. Богдана Хмельницкого, д. 82",1972,55.943878,58.011637
"г. Пермь, ул. Боровая, д. 2",2013,56.173613,58.000202
"г. Пермь, ул. Боровая, д. 2а",1956,56.175329,58.000665
"г. Пермь, ул. Боровая, д. 3",1934,56.175769,58.00036
"г. Пермь, ул. Боровая, д. 14а",1952,56.178293,57.999749
"г. Пермь, ул. Боровая, д. 22",1953,56.18327,57.998233
